video,frame_idx,timestamp_ms,label,text
2426724416.mp4,390000,12999999,hands_left,3
2426724416.mp4,390000,12999999,discards_left,0
2426724416.mp4,390000,12999999,dollars,$23#
2426724416.mp4,390000,12999999,ante,4/8
2426724416.mp4,390000,12999999,round,10
2426724416.mp4,390000,12999999,ante_or_lives_label,Ante
2426724416.mp4,390000,12999999,joker_values,4/5
2426724416.mp4,390000,12999999,consumable_values,0/2
2426724416.mp4,390000,12999999,hand_values,#
2426724416.mp4,390000,12999999,deck_values,34/52
2426724416.mp4,390000,12999999,pack_type,0#HainSsoie
2426724416.mp4,390000,12999999,pack_choose,#
2426724416.mp4,390000,12999999,cash_out,#
2426724416.mp4,390000,12999999,reroll_price,##
2426724416.mp4,405000,13499999,blind,8/8888
2426724416.mp4,405000,13499999,choose_blind_or_shop,#
2426724416.mp4,405000,13499999,round_score,*0
2426724416.mp4,405000,13499999,hand_and_level,#
2426724416.mp4,405000,13499999,hands_left,4
2426724416.mp4,405000,13499999,discards_left,2
2426724416.mp4,405000,13499999,dollars,$22
2426724416.mp4,405000,13499999,ante,6/8
2426724416.mp4,405000,13499999,round,16
2426724416.mp4,405000,13499999,ante_or_lives_label,Ante
2426724416.mp4,405000,13499999,joker_values,5/5
2426724416.mp4,405000,13499999,consumable_values,0/3
2426724416.mp4,405000,13499999,hand_values,##
2426724416.mp4,405000,13499999,deck_values,35/35
2426724416.mp4,405000,13499999,pack_type,#
2426724416.mp4,405000,13499999,pack_choose,#
2426724416.mp4,405000,13499999,cash_out,8#
2426724416.mp4,405000,13499999,reroll_price,#
2426724416.mp4,420000,13999999,blind,Cerulean Bell
2426724416.mp4,420000,13999999,choose_blind_or_shop,38**h
2426724416.mp4,420000,13999999,round_score,*0
2426724416.mp4,420000,13999999,hand_and_level,#
2426724416.mp4,420000,13999999,hands_left,4
2426724416.mp4,420000,13999999,discards_left,2
2426724416.mp4,420000,13999999,dollars,$32
2426724416.mp4,420000,13999999,ante,8/8
2426724416.mp4,420000,13999999,round,24
2426724416.mp4,420000,13999999,ante_or_lives_label,#Ante
2426724416.mp4,420000,13999999,joker_values,3/5
2426724416.mp4,420000,13999999,consumable_values,0/3
2426724416.mp4,420000,13999999,hand_values,#
2426724416.mp4,420000,13999999,deck_values,12/20
2426724416.mp4,420000,13999999,pack_type,#
2426724416.mp4,420000,13999999,pack_choose,#
2426724416.mp4,420000,13999999,cash_out,#
2426724416.mp4,420000,13999999,reroll_price,#
2426724416.mp4,435000,14499999,blind,188 8
2426724416.mp4,435000,14499999,choose_blind_or_shop,#
2426724416.mp4,435000,14499999,round_score,*0
2426724416.mp4,435000,14499999,hand_and_level,#
2426724416.mp4,435000,14499999,hands_left,5
2426724416.mp4,435000,14499999,discards_left,3
2426724416.mp4,435000,14499999,dollars,#$59#
2426724416.mp4,435000,14499999,ante,11/8
2426724416.mp4,435000,14499999,round,30
2426724416.mp4,435000,14499999,ante_or_lives_label,Ante
2426724416.mp4,435000,14499999,joker_values,2/5
2426724416.mp4,435000,14499999,consumable_values,8/3
2426724416.mp4,435000,14499999,hand_values,05
2426724416.mp4,435000,14499999,deck_values,5/13
2426724416.mp4,435000,14499999,pack_type,Arcana Pack
